id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_CODE_2021,SA1_NAME_2021,SA2_CODE_2021,SA2_NAME_2021,SA3_CODE_2021,SA3_NAME_2021,SA4_CODE_2021,SA4_NAME_2021,RA_2011,RA_2016,RA_2021,RA_2021_NAME,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating,sed_code,sed_name
"15047","5270","CAREW","SA","140.601672","-36.404918","MUNDULLA","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.2931003","140.4866399","40702115711","Pooginagoric","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","4","3","42","Outer Regional Australia","6","5","Barker","","S2","PHN402","Country SA","Tatiara","47630","Barker","Rural","40029","Mackillop"
"15049","5270","KONGAL","SA","140.601672","-36.404918","MUNDULLA","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.3759955","140.4635366","40702115711","Pooginagoric","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","4","3","42","Outer Regional Australia","6","5","Barker","","S2","PHN402","Country SA","Tatiara","47630","Barker","Rural","40029","Mackillop"
"15050","5270","MUNDULLA","SA","140.601672","-36.404918","NULL","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.392858","140.6382045","40702115711","Pooginagoric","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","","S2","PHN402","Country SA","Tatiara","47630","Barker","Rural","40029","Mackillop"
"21398","5270","MUNDULLA WEST","SA","140.5652466","-36.42153162","SA Country 3","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.4186171","140.6352184","40702115711","Pooginagoric","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","4","3","42","Outer Regional Australia","6","5","Barker","","S2","PHN402","Country SA","Tatiara","47630","Barker","Rural","40029","Mackillop"
"15051","5270","SWEDE FLAT","SA","140.601672","-36.404918","MUNDULLA","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.4647488","140.4830667","40702115711","Pooginagoric","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","4","3","42","Outer Regional Australia","6","5","Barker","","S2","PHN402","Country SA","Tatiara","47630","Barker","Rural","40029","Mackillop"
"15052","5271","BOOL LAGOON","SA","140.496496","-36.792946","NARACOORTE POST SHOP","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.1507129","140.7121379","40702115706","Swede Flat","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","80.1935577392578","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"21399","5271","CADGEE","SA","140.7110584","-36.78374791","Naracoorte and Padthaway","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.8398719","140.6811595","40702115706","Swede Flat","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","80.1935577392578","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"21400","5271","JOANNA","SA","140.854805","-37.11031223","Naracoorte and Padthaway","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.0933764","140.8683967","40702115706","Swede Flat","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","89.298957824707","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"15053","5271","KEPPOCH","SA","140.496496","-36.792946","NARACOORTE POST SHOP","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.7209289","140.5338927","40702115706","Swede Flat","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","80.1935577392578","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"21401","5271","KOPPAMURRA","SA","140.903366","-37.04868013","Naracoorte and Padthaway","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.049512","140.9071149","40702115706","Swede Flat","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","80.1935577392578","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"21402","5271","LAURIE PARK","SA","140.9551505","-37.0010755","Naracoorte and Padthaway","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.9658982","140.8537615","40702115706","Swede Flat","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","80.1935577392578","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"21403","5271","LOCHABER","SA","140.5501481","-36.82501352","Naracoorte and Padthaway","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.8233733","140.5211042","40702115706","Swede Flat","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","80.1935577392578","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"15054","5271","MARCOLLAT","SA","140.496496","-36.792946","NARACOORTE POST SHOP","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.6154991","140.4294835","40702115706","Swede Flat","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","6","6","Barker","80.1935577392578","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"21404","5271","MOUNT LIGHT","SA","140.7902751","-37.00369666","Naracoorte and Padthaway","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.0150066","140.7796618","40702115706","Swede Flat","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","81.7967987060547","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"21405","5271","MOYHALL","SA","140.668717","-37.04189928","Naracoorte and Padthaway","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.0136922","140.6777545","40702115706","Swede Flat","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","80.1935577392578","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"15055","5271","NARACOORTE","SA","140.496496","-36.792946","NARACOORTE POST SHOP","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.9602102","140.7413243","40702115706","Swede Flat","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","4","Barker","80.1935577392578","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"15056","5271","PADTHAWAY","SA","140.496496","-36.792946","NARACOORTE POST SHOP","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.6270289","140.433893","40702115706","Swede Flat","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","4","3","43","Remote Australia","6","5","Barker","80.1935577392578","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"15057","5271","SPENCE","SA","140.496496","-36.792946","NARACOORTE POST SHOP","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.0466048","140.5319972","40702115706","Swede Flat","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","80.1935577392578","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"15058","5271","STEWART RANGE","SA","140.496496","-36.792946","NARACOORTE POST SHOP","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.9890127","140.6252427","40702115706","Swede Flat","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","80.1935577392578","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"21406","5271","STRUAN","SA","140.7690903","-37.09591357","Naracoorte and Padthaway","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.0504419","140.7959043","40702115706","Swede Flat","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","50.1463966369629","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"21407","5271","THE GAP","SA","140.7063031","-36.70252045","Naracoorte and Padthaway","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.7025254","140.7063036","40702115706","Swede Flat","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","80.1935577392578","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"21408","5271","WILD DOG VALLEY","SA","140.7668084","-36.87202872","Naracoorte and Padthaway","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.9075507","140.7543319","40702115706","Swede Flat","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","80.1935577392578","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"15059","5271","WRATTONBULLY","SA","140.496496","-36.792946","NARACOORTE POST SHOP","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.1624826","140.9351108","40702115706","Swede Flat","407021157","Tatiara","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","80.1935577392578","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"15060","5272","COLES","SA","140.321798","-37.162862","LUCINDALE LPO","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.2497413","140.5150612","40702115505","Lucindale","407021155","Naracoorte Surrounds","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","41.9783973693848","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"15061","5272","CONMURRA","SA","140.321798","-37.162862","LUCINDALE LPO","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.1091858","140.1891286","40702115505","Lucindale","407021155","Naracoorte Surrounds","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","41.9783973693848","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"15062","5272","FOX","SA","140.321798","-37.162862","SA Country 3","","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.2658","140.404","40702115505","Lucindale","407021155","Naracoorte Surrounds","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","41.9783973693848","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"15063","5272","GREENWAYS","SA","140.321798","-37.162862","LUCINDALE LPO","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.2340139","140.1651637","40702115505","Lucindale","407021155","Naracoorte Surrounds","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","41.9783973693848","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"15064","5272","LUCINDALE","SA","140.321798","-37.162862","LUCINDALE LPO","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.9725065","140.3698235","40702115505","Lucindale","407021155","Naracoorte Surrounds","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","41.9783973693848","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"15065","5272","WOOLUMBOOL","SA","140.321798","-37.162862","LUCINDALE LPO","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.7916729","140.3388779","40702115505","Lucindale","407021155","Naracoorte Surrounds","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","41.9783973693848","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"15066","5273","AVENUE RANGE","SA","140.246064","-36.942586","LUCINDALE LPO","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.9687089","140.1420882","40702115503","Woolumbool","407021155","Naracoorte Surrounds","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","","S2","PHN402","Country SA","Kingston (SA)","43360","Barker","Rural","40029","Mackillop"
"15067","5275","BLACKFORD","SA","139.937126","-36.61323","KINGSTON SE","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.7780064","140.0459521","40702115109","West Range","407021151","Kingston - Robe","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","14.972713470459","S2","PHN402","Country SA","Robe","46860","Barker","Rural","40029","Mackillop"
"15068","5275","BOATSWAIN POINT","SA","139.937126","-36.61323","KINGSTON SE","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.0703862","139.7498754","40702115109","West Range","407021151","Kingston - Robe","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","14.972713470459","S2","PHN402","Country SA","Robe","46860","Barker","Rural","40029","Mackillop"
"15069","5275","CAPE JAFFA","SA","139.937126","-36.61323","KINGSTON SE","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.9441542","139.6917278","40702115109","West Range","407021151","Kingston - Robe","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","14.972713470459","S2","PHN402","Country SA","Robe","46860","Barker","Rural","40029","Mackillop"
"15070","5275","KEILIRA","SA","139.937126","-36.61323","KINGSTON SE","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.7120546","140.1642744","40702115109","West Range","407021151","Kingston - Robe","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","6","6","Barker","14.972713470459","S2","PHN402","Country SA","Robe","46860","Barker","Rural","40029","Mackillop"
"15071","5275","KINGSTON SE","SA","139.937126","-36.61323","KINGSTON SE","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.8364852","139.8516565","40702115109","West Range","407021151","Kingston - Robe","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","14.972713470459","S2","PHN402","Country SA","Robe","46860","Barker","Rural","40029","Mackillop"
"15072","5275","MOUNT BENSON","SA","139.937126","-36.61323","KINGSTON SE","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.1346096","139.7974831","40702115109","West Range","407021151","Kingston - Robe","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","14.972713470459","S2","PHN402","Country SA","Robe","46860","Barker","Rural","40029","Mackillop"
"15073","5275","PINKS BEACH","SA","139.937126","-36.61323","KINGSTON SE","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.8694966","139.8201821","40702115109","West Range","407021151","Kingston - Robe","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","14.972713470459","S2","PHN402","Country SA","Robe","46860","Barker","Rural","40029","Mackillop"
"15074","5275","REEDY CREEK","SA","139.937126","-36.61323","KINGSTON SE","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.9276637","140.0291459","40702115109","West Range","407021151","Kingston - Robe","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","14.972713470459","S2","PHN402","Country SA","Robe","46860","Barker","Rural","40029","Mackillop"
"15075","5275","ROSETOWN","SA","139.937126","-36.61323","KINGSTON SE","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.8205764","139.8560065","40702115109","West Range","407021151","Kingston - Robe","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","14.972713470459","S2","PHN402","Country SA","Robe","46860","Barker","Rural","40029","Mackillop"
"15076","5275","SANDY GROVE","SA","139.937126","-36.61323","KINGSTON SE","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.8818061","139.8308231","40702115109","West Range","407021151","Kingston - Robe","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","14.972713470459","S2","PHN402","Country SA","Robe","46860","Barker","Rural","40029","Mackillop"
"15077","5275","TARATAP","SA","139.937126","-36.61323","KINGSTON SE","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.6058592","139.9513596","40702115109","West Range","407021151","Kingston - Robe","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","6","6","Barker","14.972713470459","S2","PHN402","Country SA","Robe","46860","Barker","Rural","40029","Mackillop"
"15078","5275","TILLEY SWAMP","SA","139.937126","-36.61323","KINGSTON SE","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.3525355","139.9052697","40702115109","West Range","407021151","Kingston - Robe","40703","Murray and Mallee","407","South Australia - South East","4","4","43","Remote Australia","6","6","Barker","14.972713470459","S2","PHN402","Country SA","Robe","46860","Barker","Rural","40029","Mackillop"
"15079","5275","WANGOLINA","SA","139.937126","-36.61323","KINGSTON SE","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.9542277","139.7268942","40702115109","West Range","407021151","Kingston - Robe","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","14.972713470459","S2","PHN402","Country SA","Robe","46860","Barker","Rural","40029","Mackillop"
"15080","5275","WEST RANGE","SA","139.937126","-36.61323","KINGSTON SE","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.7110667","139.8761671","40702115109","West Range","407021151","Kingston - Robe","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","14.972713470459","S2","PHN402","Country SA","Robe","46860","Barker","Rural","40029","Mackillop"
"15081","5275","WYOMI","SA","139.937126","-36.61323","KINGSTON SE","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-36.8590201","139.8278569","40702115109","West Range","407021151","Kingston - Robe","40703","Murray and Mallee","407","South Australia - South East","3","3","43","Remote Australia","5","5","Barker","14.972713470459","S2","PHN402","Country SA","Robe","46860","Barker","Rural","40029","Mackillop"
"15082","5276","BRAY","SA","139.917377","-37.214147","ROBE","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.1775909","139.922065","40702115809","Thornlea","407021158","Wattle Range","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"15083","5276","NORA CREINA","SA","139.917377","-37.214147","ROBE","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.2381979","139.8138747","40702115809","Thornlea","407021158","Wattle Range","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"15084","5276","ROBE","SA","139.917377","-37.214147","ROBE","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.1748833","139.8029173","40702115809","Thornlea","407021158","Wattle Range","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","","S2","PHN402","Country SA","Wattle Range","48340","Barker","Rural","40029","Mackillop"
"15085","5277","COMAUM","SA","140.852283","-37.435507","PENOLA LPO","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.2106036","140.8980026","40702115609","Nangwarry","407021156","Penola","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","54.8070945739746","S2","PHN402","Country SA","Grant","42250","Barker","Rural","40033","Mount Gambier"
"15086","5277","GLENROY","SA","140.852283","-37.435507","PENOLA LPO","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.2521389","140.7965541","40702115609","Nangwarry","407021156","Penola","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","54.8070945739746","S2","PHN402","Country SA","Grant","42250","Barker","Rural","40033","Mount Gambier"
"21409","5277","MAAOUPE","SA","140.6955915","-37.26798455","Penola","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.2831342","140.6978632","40702115609","Nangwarry","407021156","Penola","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","54.8070945739746","S2","PHN402","Country SA","Grant","42250","Barker","Rural","40033","Mount Gambier"
"21410","5277","MONBULLA","SA","140.7368366","-37.39668187","Penola","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.4217869","140.7316085","40702115609","Nangwarry","407021156","Penola","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","54.8070945739746","S2","PHN402","Country SA","Grant","42250","Barker","Rural","40033","Mount Gambier"
"15087","5277","NANGWARRY","SA","140.852283","-37.435507","PENOLA LPO","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.543056","140.816111","40702115609","Nangwarry","407021156","Penola","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","54.8070945739746","S2","PHN402","Country SA","Grant","42250","Barker","Rural","40033","Mount Gambier"
"15088","5277","PENOLA","SA","140.852283","-37.435507","PENOLA LPO","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.3785162","140.8364721","40702115609","Nangwarry","407021156","Penola","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","54.8070945739746","S2","PHN402","Country SA","Grant","42250","Barker","Rural","40033","Mount Gambier"
"15089","5277","PLEASANT PARK","SA","140.852283","-37.435507","PENOLA LPO","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.6401347","140.9600176","40702115609","Nangwarry","407021156","Penola","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","54.8070945739746","S2","PHN402","Country SA","Grant","42250","Barker","Rural","40033","Mount Gambier"
"15090","5277","TARPEENA","SA","140.852283","-37.435507","PENOLA LPO","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.6257477","140.7822603","40702115609","Nangwarry","407021156","Penola","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","54.8070945739746","S2","PHN402","Country SA","Grant","42250","Barker","Rural","40033","Mount Gambier"
"15091","5278","KALANGADOO","SA","140.616636","-37.527142","KALANGADOO","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.5627956","140.6959169","40702115609","Nangwarry","407021156","Penola","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","63.680778503418","S2","PHN402","Country SA","Grant","42250","Barker","Rural","40033","Mount Gambier"
"21411","5278","KRONGART","SA","140.766164","-37.48377365","SA Country 3","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.479793","140.7914711","40702115609","Nangwarry","407021156","Penola","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","69.0087432861328","S2","PHN402","Country SA","Grant","42250","Barker","Rural","40033","Mount Gambier"
"21412","5278","MOERLONG","SA","140.7051651","-37.48419496","SA Country 3","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.4829906","140.7173294","40702115609","Nangwarry","407021156","Penola","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","63.680778503418","S2","PHN402","Country SA","Grant","42250","Barker","Rural","40033","Mount Gambier"
"15092","5278","WEPAR","SA","140.616636","-37.527142","KALANGADOO","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.6098125","140.7147336","40702115609","Nangwarry","407021156","Penola","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","3","5","Barker","63.680778503418","S2","PHN402","Country SA","Grant","42250","Barker","Rural","40033","Mount Gambier"
"15093","5279","KOORINE","SA","140.462487","-37.574691","MOUNT BURR","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.6146137","140.6368106","40702115803","Mount Burr","407021158","Wattle Range","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","114.670043945313","S2","PHN402","Country SA","Naracoorte Lucindale","45090","Barker","Rural","40029","Mackillop"
"15094","5279","MOUNT BURR","SA","140.462487","-37.574691","MOUNT BURR","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.519163","140.4608621","40702115803","Mount Burr","407021158","Wattle Range","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","114.670043945313","S2","PHN402","Country SA","Naracoorte Lucindale","45090","Barker","Rural","40029","Mackillop"
"15095","5279","MOUNT MCINTYRE","SA","140.462487","-37.574691","MOUNT BURR","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.524617","140.5214581","40702115803","Mount Burr","407021158","Wattle Range","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","114.670043945313","S2","PHN402","Country SA","Naracoorte Lucindale","45090","Barker","Rural","40029","Mackillop"
"15096","5279","SHORT","SA","140.462487","-37.574691","MOUNT BURR","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.3545687","140.5373565","40702115803","Mount Burr","407021158","Wattle Range","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","114.670043945313","S2","PHN402","Country SA","Naracoorte Lucindale","45090","Barker","Rural","40029","Mackillop"
"15097","5279","TRIHI","SA","140.462487","-37.574691","MOUNT BURR","Delivery Area","Updated 4-Dec-2022","40702","Limestone Coast","407","South Australia - South East","R3","-37.5105989","140.6083964","40702115803","Mount Burr","407021158","Wattle Range","40703","Murray and Mallee","407","South Australia - South East","3","3","42","Outer Regional Australia","5","5","Barker","114.670043945313","S2","PHN402","Country SA","Naracoorte Lucindale","45090","Barker","Rural","40029","Mackillop"
